"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO";"MARCA"
"108994";"31040064102";"MOUSES";"MOUSE GAMER GX GAMING SCORPION M8-610 WG BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-GX-GAMING-SCORPION-M8-610-WG-BLACK_export_b0e9f454604d25a5704be6dea9a0e93a.jpeg";"10.5%";"10";"12 meses";"U$S";"18.06";"19.96";"1500";"27092.67";"29937.4";"Marca:Genius
Tipo de mouse:De juego
Interfaces:USB
Es inalámbrico USB:No
Línea:Scorpion
Modelo:M6-600
Cantidad de botones:6
Resolución del sensor:5000 dpi
Tecnología del sensor:Óptico
Tipo de sensor:Óptico
Con Bluetooth:No
Con luces:Sí
Con rueda de desplazamiento:Sí
Con cable:Sí";"20.16";"30236.78";"MOUSES";"1";"MOUSE GAMER GX GAMING SCORPION M8-610 WG BLACK";"110";"45";"350";"45";"";"0";"GX GAMING"
"109624";"23809";"MOUSES";"MOUSE TRUST ZAYA WRL RECARGABLE BLK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-ZAYA-WRL-RECARGABLE-BLK_export_0dabfef5a51ea5b40fdfcb36b63001ab.jpeg";"10.5%";"10";"12 meses";"U$S";"7.45";"8.23";"1500";"11178";"12351.69";"Información adicional requerida:Tiene número de serie
Marca:Trust
Tipo de mouse:Convencional
Es recargable:Sí
Es inalámbrico USB:Sí
Modelo:Zaya
Cantidad de botones:4
Características del producto:Sin vencimiento
Resolución del sensor:1600 dpi
Tipo de sensor:Óptico
Embalaje del envío:Caja
Con Bluetooth:No
Con cable:Sí";"8.32";"12475.2";"MOUSES";"1";"MOUSE TRUST ZAYA WRL RECARGABLE BLK";"80";"40";"50";"80";"";"0";"TRUST"
"120098";"31030039407";"MOUSES";"MOUSE WIRELESS MINI GENIUS ERGO 9000S PRO RECARGABLE PINE/WOOD";"https://static.nb.com.ar/i/nb_MOUSE-WIRELESS-MINI-GENIUS-ERGO-9000S-PRO-RECARGABLE-PINE/WOOD_export_9a1c948f409a993a77d301ccf20446eb.jpg";"10.5%";"10";"12 meses";"U$S";"8.44";"9.32";"1500";"12656.25";"13985.16";"Marca:Genius
Tipo de mouse:ERGONOMICO
Modelo:Ergo 9000S Pro
Resolución del sensor:2400 dpi
Tipo de sensor:Óptico";"9.42";"14125.01";"MOUSES";"1";"MOUSE WIRELESS MINI GENIUS ERGO 9000S PRO RECARGABLE PINE/WOOD";"400";"120";"31";"170";"";"0";"GX GAMING"
"104347";"23335";"MOUSES";"MOUSE TRUST SKETCH SILENT WIRELESS BLUE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-SKETCH-SILENT-WIRELESS-BLUE_export_2641c14362b3b7346a3c04d52081881e.jpeg";"10.5%";"10";"12 meses";"U$S";"9.56";"10.56";"1500";"14338.29";"15843.81";"Marca:Trust
Tipo de mouse:Wireless
Es inalámbrico USB:Sí
Modelo:Sktech
Cantidad de botones:3
Resolución del sensor:1600 dpi
Tecnología del sensor:Óptico
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:No";"10.67";"16002.26";"MOUSES";"1";"MOUSE TRUST SKETCH SILENT WIRELESS BLUE";"200";"150";"80";"100";"";"0";"TRUST"
"119947";"25454";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS WHITE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-WHITE_export_3530abee90fcbb9b3abe8908891ccae1.png";"10.5%";"10";"12 meses";"U$S";"7.61";"8.41";"1500";"11410.95";"12609.1";"Recycled content %:75
Cantidad de botones:3
Con Bluetooth:si
Resolución del sensor:1600 dpi
Con conexión USB:Sí
Marca:Trust
Tipo de mouse:Convencional
Tecnología del sensor:Óptico";"8.49";"12735.2";"MOUSES";"1";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS WHITE";"100";"45";"100";"135";"";"0";"TRUST"
"119968";"25126";"MOUSES";"MOUSE TRUST REDEX II WIRELESS GXT926";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-REDEX-II-WIRELESS-GXT926_export_44eaef5688c663b4590b0305b3e24cdf.jpg";"10.5%";"10";"12 meses";"U$S";"22.07";"24.39";"1500";"33104.7";"36580.69";"Marca:Trust
Cantidad de botones:6
Es inalámbrico:Sí
Tecnología del sensor:Óptico
Condición del ítem:Nuevo
Sistemas operativos compatibles:Windows 7,Windows 10
Tipo de mouse:GAMER
Orientación de la mano:Diestro
Es gamer:Sí
Tipo de sensor:Óptico
Resolución del sensor:10000 dpi";"24.63";"36946.5";"MOUSES";"1";"MOUSE TRUST REDEX II WIRELESS GXT926";"110";"45";"350";"45";"";"0";"TRUST"
"119967";"25330";"MOUSES";"MOUSE TRUST GAMING YBAR MULTI WIRELESS GXT931";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-GAMING-YBAR-MULTI-WIRELESS-GXT931_export_68ddb9e7b186aa0d96b1cc690ca4b8a5.jpg";"10.5%";"10";"12 meses";"U$S";"21.4";"23.65";"1500";"32098.2";"35468.51";"Marca:Trust
Cantidad de botones:3
Tipo de mouse:Convencional
Orientación de la mano:Diestro
Es gamer:No
Modelo:25330
Tecnología del sensor:Óptico
Es inalámbrico:Sí
Condición del ítem:Nuevo
Resolución del sensor:7200 dpi
Sistemas operativos compatibles:Windows 7,Windows 10
Tipo de sensor:Óptico
Con Bluetooth:No";"23.88";"35823.2";"MOUSES";"1";"MOUSE TRUST GAMING YBAR MULTI WIRELESS GXT931";"110";"45";"350";"45";"";"0";"TRUST"
"119949";"25583";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS PURPLE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-PURPLE_export_39f4f2771fe077cdfd68bee7f92103dc.jpg";"10.5%";"4";"12 meses";"U$S";"7.61";"8.41";"1500";"11410.95";"12609.1";"Resolución del sensor:1600 dpi
Tipo de sensor:Óptico
Con conexión USB:Sí
Marca:Trust
Con Bluetooth:si
Recycled content %:75
Cantidad de botones:3";"8.49";"12735.2";"MOUSES";"1";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS PURPLE";"110";"45";"350";"45";"";"0";"TRUST"
"119946";"25440";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLACK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-BLACK_export_b16b129e8de5c5e2200a0c1fa499add1.jpg";"10.5%";"10";"12 meses";"U$S";"7.61";"8.41";"1500";"11410.95";"12609.1";"Resolución del sensor:1600 dpi
Marca:Trust
Cantidad de botones:3
Con Bluetooth:si
Con conexión USB:Sí
Tecnología del sensor:Óptico
Tipo de mouse:Convencional";"8.49";"12735.2";"MOUSES";"1";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLACK";"110";"45";"350";"45";"";"0";"TRUST"
"119933";"RZ01-05240100-R3U1";"MOUSES";"MOUSE GAMER RAZER BASILISK V3 PRO BLACK 35K  HYPERSPEED WIRELESS";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-RAZER-BASILISK-V3-PRO-BLACK-35K--HYPERSPEED-WIRELESS_export_c98258eec0f81c80774d3c266e4b2aab.jpg";"10.5%";"10";"12 meses";"U$S";"110.17";"121.74";"1500";"165261.6";"182614.07";"Sistemas operativos compatibles:Windows
Tipo de mouse:GAMER
Orientación de la mano:Diestro
Es gamer:Sí
Marca:Razer
Velocidad máxima:750 ips
Cantidad de botones:13
Modelo:Basilisk V3 Pro 35K
Con Bluetooth:Sí
Tipo de sensor:Óptico
Con conexión USB:Sí
Resolución del sensor:35000 dpi
Con cable:Sí";"122.96";"184440.21";"MOUSES";"1";"MOUSE GAMER RAZER BASILISK V3 PRO BLACK 35K  HYPERSPEED WIRELESS";"110";"45";"350";"45";"";"0";"RAZER"
"119218";"25144";"MOUSES";"MOUSE GAMER TRUST BAYO II ERGO WIRED BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-BAYO-II-ERGO-WIRED-BLACK_export_3cad5385d749830f426c8715aee718e2.png";"10.5%";"10";"12 meses";"U$S";"14.33";"15.83";"1500";"21489.3";"23745.68";"General:Ergonomic design Yes
Sustainability:Plastic material PCR Sustainability method PCR Recycled content % 60 %
Size & Weight:Formfactor standard Total weight 121 g Weight of main unit 121 g
Control:Grip type palm Controls dpi Number of buttons 6
Input:Power source USB
Sensor:DPI 800, 1200, 1600, 2400 DPI range 800 dpi - 2.400 dpi
Connectivity:Connection type wired Bluetooth No USB version 1.1, 2.0, 3.0";"15.99";"23983.14";"MOUSES";"1";"MOUSE GAMER TRUST BAYO II ERGO WIRED BLACK";"110";"45";"350";"45";"";"0";"TRUST"
"118992";"31030039401";"MOUSES";"MOUSE WIRELESS MINI GENIUS ERGO 9000S PRO RECARGABLE BLUE";"https://static.nb.com.ar/i/nb_MOUSE-WIRELESS-MINI-GENIUS-ERGO-9000S-PRO-RECARGABLE-BLUE_export_b5bb2b49f007b1add6f8145b1a2b9eb7.jpg";"10.5%";"10";"12 meses";"U$S";"8.44";"9.32";"1500";"12656.25";"13985.16";"Orientación de la mano:Diestro
Es gamer:No
Es inalámbrico:Sí
Condición del ítem:Nuevo
Marca:Genius
Cantidad de botones:6
Tipo de mouse:ERGONOMICO";"9.42";"14125.01";"MOUSES";"1";"MOUSE WIRELESS MINI GENIUS ERGO 9000S PRO RECARGABLE BLUE";"110";"45";"350";"45";"";"0";"GX GAMING"
"118887";"24966";"MOUSES";"MOUSE TRUST PRIMO BLUETHOOT BLACK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-PRIMO-BLUETHOOT-BLACK_export_14851c1e7c0d5f4f482240432b403ace.png";"10.5%";"10";"12 meses";"U$S";"8.37";"9.25";"1500";"12555";"13873.28";" Ergonomic design:no.
 Power source:2 pilas AAA
DPI adjustable:yes
 Grip type:finger
Connection type:wireless
 Plastic material:abs
Sensor technology:optical
 Max. DPI:1600 dpi";"9.34";"14012.01";"MOUSES";"1";"MOUSE TRUST PRIMO BLUETHOOT BLACK";"70";"50";"110";"60";"";"0";"TRUST"
"103819";"22991";"MOUSES";"MOUSE TRUST REXX ERGO GXT 144";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-REXX-ERGO-GXT-144_export_d995fb925e627b93a99ceae50e11fa7d.jpeg";"10.5%";"10";"12 meses";"U$S";"22";"24.31";"1500";"32999.4";"36464.34";"Modelo alfanumérico:GXT 144
Marca:Trust
Tipo de mouse:Ergonomico
Interfaz:USB
Es recargable:No
Es inalámbrico USB:No
Alcance máximo:7499477 m
Modelo:Gxt 144 Rexx
Cantidad de botones:6
Resolución del sensor:123385 dpi
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:Sí
Es gamer:Sí
Modelo alfanumérico:GXT 144
Marca:Trust
Tipo de mouse:Vertical
Interfaz:USB
Es recargable:No
Es inalámbrico USB:No
Alcance máximo:1.8 m
Modelo:GXT 144
Cantidad de botones:6
Resolución del sensor:10000 dpi
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:Sí";"24.55";"36828.98";"MOUSES";"1";"MOUSE TRUST REXX ERGO GXT 144";"250";"150";"80";"120";"";"0";"TRUST"
"119945";"25479";"MOUSES";"MOUSE TRUST SURA CONFORTABLE WIRELESS";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-SURA-CONFORTABLE-WIRELESS_export_2dbb17e8299e03d22982b8f256b5754d.jpg";"10.5%";"10";"12 meses";"U$S";"7.3";"8.07";"1500";"10953.75";"12103.89";"Es inalámbrico:Sí
Bluetooth:no
Marca:Trust
Condición del ítem:Nuevo
Es gamer:No
Cantidad de botones:6
Resolución del sensor:1600 dpi
Tecnología del sensor:Óptico";"8.15";"12224.94";"MOUSES";"1";"MOUSE TRUST SURA CONFORTABLE WIRELESS";"110";"45";"350";"45";"";"0";"TRUST"
"119948";"25455";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLUE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-BLUE_export_6e9da5761b899b82a585562a97396be8.png";"10.5%";"10";"12 meses";"U$S";"7.61";"8.41";"1500";"11410.95";"12609.1";"Marca:Trust
Resolución del sensor:1600 dpi
Tipo de sensor:Óptico
Con conexión USB:Sí
Color principal:Azul
Con Bluetooth:si
Recycled content %:75";"8.49";"12735.2";"MOUSES";"1";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLUE";"110";"45";"350";"45";"";"0";"TRUST"
"104578";"23575";"MOUSES";"MOUSE TRUST JACX GXT930";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-JACX-GXT930_export_28365a8167702e4d182cf5f9f7810248.jpeg";"10.5%";"10";"12 meses";"U$S";"9.08";"10.03";"1500";"13614.45";"15043.97";"Marca:Trust
Tipo de mouse:De juego
Código universal de producto:8713439235753
Interfaces:USB
Es inalámbrico USB:No
Alcance máximo:1.8 m
Modelo:JACX GXT-930
Cantidad de botones:6
Resolución del sensor:6400 dpi
Tipo de sensor:Óptico
Con Bluetooth:No
Con luces:Sí
Con rueda de desplazamiento:Sí
Con cable:Sí";"10.13";"15194.4";"MOUSES";"1";"MOUSE TRUST JACX GXT930";"250";"150";"60";"120";"";"0";"TRUST"
"104659";"9H.N1DGB.A2E";"MOUSES";"BUNGEE MOUSE ZOWIE GEAR CAMADE II BLACK-RED";"https://static.nb.com.ar/i/nb_BUNGEE-MOUSE-ZOWIE-GEAR-CAMADE-II-BLACK-RED_export_e1b0146097b774872049a0664003e564.jpeg";"21.0%";"10";"12 meses";"U$S";"14.93";"18.07";"1500";"22398.02";"27101.6";"Marca:Zowie
Modelo:Camade II 9H.N1DGB.A2E";"18.25";"27372.62";"MOUSES";"1";"BUNGEE MOUSE ZOWIE GEAR CAMADE II BLACK-RED";"750";"200";"150";"160";"";"0";"ZOWIE"
"104862";"23400";"MOUSES";"MOUSE GAMER TRUST QUDOS RGB GXT900";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-QUDOS-RGB-GXT900_export_c8c3958de8e5c47ef8765a17741db6fe.png";"10.5%";"10";"12 meses";"U$S";"13.34";"14.74";"1500";"20009.31";"22110.29";"Marca:Trust
Tipo de mouse:GAMER
Es inalámbrico USB:No
Modelo:Qudos
Cantidad de botones:7
Resolución del sensor:15000 dpi
Tecnología del sensor:OPTICO
Tipo de sensor:Óptico
Embalaje del envío:Caja
Con Bluetooth:No
Con cable:Sí";"14.89";"22331.39";"MOUSES";"1";"MOUSE GAMER TRUST QUDOS RGB GXT900";"300";"120";"60";"150";"";"0";"TRUST"
"104902";"9H.N0GBB.A2E";"MOUSES";"MOUSE GAMER ZOWIE GEAR S1 BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-GEAR-S1-BLACK_export_72c5eb738d505491ee1c87d2ace508dd.jpeg";"10.5%";"10";"12 meses";"U$S";"24.17";"26.71";"1500";"36252.38";"40058.87";"Longitud del cable::2 m / 6,6 pies
DPI::400/800/1600/3200
Botones:5 botones
Tasa de informe: 125/500/1000 Hz
Talla :mediana
Diseño:Simétrico para diestros
USB:USB 2.0 / 3.0 Plug & Play";"26.97";"40459.47";"MOUSES";"1";"MOUSE GAMER ZOWIE GEAR S1 BLACK";"350";"150";"60";"120";"";"0";"ZOWIE"
"104937";"23758";"MOUSES";"MOUSE GAMER TRUST GRAPHIN LIGHTWEIGHT GXT 960";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-GRAPHIN-LIGHTWEIGHT-GXT-960_export_232307c2bbf2e9dd35932f180b8d7853.jpeg";"10.5%";"10";"12 meses";"U$S";"15.8";"17.46";"1500";"23701.07";"26189.68";"DPI range:200 dpi - 10000 dpi
Sensor technology:optical
Sensor model:PMW3325
Acceleration:20 G
Polling rate:125/250/500/1000Hz
Tracking speed: 100 ips
Number of buttons:6
Programmable buttons:yes
Cable length main cable:1.8m";"17.63";"26451.57";"MOUSES";"1";"MOUSE GAMER TRUST GRAPHIN LIGHTWEIGHT GXT 960";"300";"120";"60";"150";"";"0";"TRUST"
"104903";"9H.N0HBB.A2E";"MOUSES";"MOUSE GAMER ZOWIE GEAR S2 BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-GEAR-S2-BLACK_export_0946f3d8a43409d66909283aafe65ed8.jpeg";"10.5%";"10";"12 meses";"U$S";"24.17";"26.71";"1500";"36252.38";"40058.87";"DPI adjustment:400 / 800 / 1600 / 3200
Adjustable USB report rate : 125 / 500 / 1000 Hz
Perfect lift-off distance; Plug and play:No driver needed
sensor :3360 ";"26.97";"40459.47";"MOUSES";"1";"MOUSE GAMER ZOWIE GEAR S2 BLACK";"350";"150";"60";"120";"";"0";"ZOWIE"
"102623";"31040063101";"MOUSES";"MOUSE GAMER GX GAMING SCORPION M6-600 BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-GX-GAMING-SCORPION-M6-600-BLACK_export_b0ab40b226d158dfac6143c3574f44f8.jpeg";"10.5%";"10";"12 meses";"U$S";"16.61";"18.35";"1500";"24909.83";"27525.36";"Marca:Genius
Color:Amarillo
Conexión:Con Cable
Código universal de producto:091163249061
Es inalámbrico USB:No
Color principal:Negro
Modelo:Scorpion
Tipo:De Juego
Resolución del sensor:5000 dpi
Tipo de sensor:Láser
UPC:091163249061
Con Bluetooth:No
Con cable retráctil:No
Con cable:Sí";"18.53";"27800.61";"MOUSES";"1";"MOUSE GAMER GX GAMING SCORPION M6-600 BLACK";"170";"70";"40";"130";"";"0";"GX GAMING"
"104978";"9H.N22BB.A2E";"MOUSES";"MOUSE GAMER ZOWIE FK1-B BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-FK1-B-BLACK_export_0bf4d4137866ab30772f3c9e36713a63.jpeg";"10.5%";"10";"12 meses";"U$S";"24.17";"26.71";"1500";"36252.38";"40058.87";"Rueda de desplazamiento::si
Sensor:3360
Interfaz del dispositivo:USB
USB:si
Color del producto:Negro
Conectar y usar:Plug and Play): Si";"26.97";"40459.47";"MOUSES";"1";"MOUSE GAMER ZOWIE FK1-B BLACK";"350";"150";"60";"120";"";"0";"ZOWIE"
"104980";"9H.N23BB.A2E";"MOUSES";"MOUSE GAMER ZOWIE FK2-B BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-FK2-B-BLACK_export_c6d8dedd7a4852755085470f3b90d716.jpeg";"10.5%";"10";"12 meses";"U$S";"24.17";"26.71";"1500";"36252.38";"40058.87";"sensor:3360 
DPI adjustment:400 / 800 / 1600 / 3200
Symmetrical :right-handed mouse
Adjustable USB report rate:125 / 500 / 1000 Hz
Plug and play :No driver needed";"26.97";"40459.47";"MOUSES";"1";"MOUSE GAMER ZOWIE FK2-B BLACK";"300";"150";"60";"120";"";"0";"ZOWIE"
"104334";"23574";"MOUSES";"MOUSE TRUST XIDON RGB GXT940";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-XIDON-RGB-GXT940_export_efba66830402c76bc124201d726f9a74.png";"10.5%";"10";"12 meses";"U$S";"24.71";"27.3";"1500";"37057.83";"40948.9";"DPI range:200 dpi - 10000 dpi
USB version: 2.0
Connector type:USB-A
Cable length main cable:180 cm
Connection type:wired
Sensor model: PMW3325
Sensor technology:optical
Acceleration: 20 G
LED colours:Full RGB
Cable length main cable:180 cm
Game type:FPS, MOBA, RTS, RPG";"27.57";"41358.39";"MOUSES";"1";"MOUSE TRUST XIDON RGB GXT940";"200";"150";"60";"120";"";"0";"TRUST"
"119746";"82YU012PAR";"NOTEBOOKS Y PORTATILES";"NOTEBOOK LENOVO RYZEN 5  V15 AMD  7520U 16GB 512GB 15.6 FULL HD";"https://static.nb.com.ar/i/nb_NOTEBOOK-LENOVO-RYZEN-5--V15-AMD--7520U-16GB-512GB-15.6-FULL-HD_export_b7a34bba4c0bb4bbdd442589af8a1474.jpg";"10.5%";"4";"12 meses";"U$S";"832.78";"920.22";"1500";"1249169.54";"1380332.34";"Marca:Lenovo
Color:Gris
Relación de aspecto:16:9
Modelo alfanumérico:82YU012PAR
Cantidad de núcleos:4
Línea del procesador:Ryzen 5
Memoria RAM:16 GB
Tipo de disco:SSD
Resolución de la pantalla:1920 px x 1080 px
Tarjeta gráfica:Gráficos AMD Radeon 610M
Tamaño de la pantalla:15.6 ""
Idioma del teclado:Español
Capacidad de disco SSD:512GB
Modelo del procesador:7520U
Nombre del sistema operativo:FreeDOS";"929.42";"1394135.66";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK LENOVO RYZEN 5  V15 AMD  7520U 16GB 512GB 15.6 FULL HD";"2200";"322";"100";"322";"";"0";"LENOVO                                            "
"119747";"82YU012QAR";"NOTEBOOKS Y PORTATILES";"NOTEBOOK LENOVO V15 AMD RYZEN 3 7320U 16GB 512GB 15.6 FULL HD";"https://static.nb.com.ar/i/nb_NOTEBOOK-LENOVO-V15-AMD-RYZEN-3-7320U-16GB-512GB-15.6-FULL-HD_export_10a0f609a5653d0b83ac70ac8ea93f9c.jpg";"10.5%";"4";"12 meses";"U$S";"725.42";"801.59";"1500";"1088129.76";"1202383.38";"Modelo alfanumérico:82YU012QAR
Color:Gris
Relación de aspecto:16:9
Cantidad de núcleos:4
Tipo de disco:SSD
Marca:Lenovo
Resolución de la pantalla:1920 px x 1080 px
Tipo de resolución de la pantalla :Full HD
Tamaño de la pantalla:15.6 ""
Marca del procesador:AMD
Capacidad de disco SSD:512 GB
Tarjeta gráfica:Gráficos AMD Radeon 610M
Memoria RAM:16 GB
Nombre del sistema operativo:FreeDOS
Línea del procesador:Ryzen 3
Idioma del teclado:Español
Modelo del procesador:7320U";"809.6";"1214407.22";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK LENOVO V15 AMD RYZEN 3 7320U 16GB 512GB 15.6 FULL HD";"2200";"322";"100";"322";"";"0";"LENOVO                                            "
"120316";"81U53LT";"NOTEBOOKS Y PORTATILES";"NOTEBOOK HP 255 G10 R3-7330U 15 8GB/256 FREEDOS";"https://static.nb.com.ar/i/nb_NOTEBOOK-HP-255-G10-R3-7330U-15-8GB/256-FREEDOS_export_9acb8e746162b73a29a6fd2f99e3807c.jpg";"10.5%";"1";"12 meses";"U$S";"595.73";"658.28";"1500";"893590.67";"987417.68";"Marca:HP
Color:Gris oscuro
Marca del procesador:AMD
Tamaño de la pantalla:15 ""
Línea del procesador:Ryzen 3
Modelo del procesador:7330U
Modelo:255 G10
Nombre del sistema operativo:FreeDOS
Memoria RAM:8 GB
Capacidad total de disco:256 GB
Tipo de memoria RAM:DDR4";"664.86";"997291.86";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK HP 255 G10 R3-7330U 15 8GB/256 FREEDOS";"2200";"322";"100";"322";"";"0";"HP                                                "
"116789";"82KB00F6AR";"NOTEBOOKS Y PORTATILES";"NOTEBOOK LENOVO V15 INTEL I5 8GB 256SSD FREE DOS15";"https://static.nb.com.ar/i/nb_NOTEBOOK-LENOVO-V15-INTEL-I5-8GB-256SSD-FREE-DOS15_export_558566fb167527e9831af99de1e09d19.jpeg";"10.5%";"2";"12 meses";"U$S";"1020";"1127.1";"1500";"1530000";"1690650";"Capacidad Memoria:8GB 
Sistema Operativo:	Free OS 
Capacidad de Almacenamiento 	:SSD 256GB 
Duración de la batería:5.5 h
Tipo de batería:Ion de litio
Marca:Lenovo
Cantidad de núcleos:4
Profundidad:251.5 mm
Frecuencia de actualización de la pantalla:60 Hz
Resolución de la pantalla:15.6"" FHD (1920x1080) TN 250nits Anti-glare, 45% NTSC
Tamaño de la pantalla:15.6 ""
Tarjeta gráfica:Los gráficos Intel Iris Xe integrados funcionan como gráficos UHD
Altura:19.9 mm
Es 2 en 1:No
Es gamer:No";"1138.37";"1707556.5";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK LENOVO V15 INTEL I5 8GB 256SSD FREE DOS15";"4500";"420";"1000";"330";"";"0";"LENOVO                                            "
"118320";"G53Q7IFE51QS300";"NOTEBOOKS Y PORTATILES";"NOTEBOOK  BANGHO BEST PRO T5 CORE I7 15 8 GB 480 GB W11P";"https://static.nb.com.ar/i/nb_NOTEBOOK--BANGHO-BEST-PRO-T5-CORE-I7-15-8-GB-480-GB-W11P_export_6e9f597bb1a78009bdce068dbc4da42f.jpg";"10.5%";"3";"12 meses";"U$S";"890.67";"984.19";"1500";"1335998.42";"1476278.25";"Tipo de resolución:Full HD
Duración del producto:18 h
Tipo de batería:49Wh
Memoria RAM:8 GB
Tipo de memoria RAM:DDR4
Capacidad de disco SSD:480 GB
Puertos USB:1
Peso:1.68 kg
Marca:Banghó
Con Bluetooth:Sí
Frecuencia de actualización de la pantalla:60 Hz
Con Wi-Fi:Sí
Cantidad de núcleos:4
Con HDMI:Sí
Con micrófono:Sí
Con pantalla táctil:No
Con USB:Sí
Con cámara web:Sí
Resolución de la pantalla:1920 x 1080
Tamaño de la pantalla:15.6 ""
Tarjeta gráfica:Gráficos Intel Iris Plus
Es 2 en 1:No
Es gamer:No
Es ultrabook:No
Condición del ítem:Nuevo
Línea:Bes
Modelo:T5 i7
Unidades ópticas:no posee
Edición del sistema operativo:Pro
Versión del sistema operativo:11
Nombre del sistema operativo:Windows
Marca del procesador:Intel
Línea del procesador:Core i7-1195G7";"994.03";"1491041.03";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK  BANGHO BEST PRO T5 CORE I7 15 8 GB 480 GB W11P";"3500";"400";"250";"250";"";"0";"BANGHO"
"122706";"G45H2JFEI9XBXX4FXS30";"NOTEBOOKS Y PORTATILES";"NOTEBOOK BANGHO INTEL I5  BES PRO T4 8 480 FREE";"https://static.nb.com.ar/i/nb_NOTEBOOK-BANGHO-INTEL-I5--BES-PRO-T4-8-480-FREE_export_0769855a75428e22fe003314dbe1fa95.png";"10.5%";"1";"12 meses";"U$S";"663.39";"733.05";"1500";"995091.17";"1099575.74";"Procesador: Intel Core i5 de alto rendimiento.
Memoria RAM::8 GB 
Gráficos:Intel® UHD Graphics
Sistema operativo:FreeDOS
Pantalla:14 pulgadas con resolución nítida.
Modelo:BANGHO BES T4 i5
Almacenamiento:Unidad de estado sólido (SSD) de 480 GB.";"740.38";"1110571.5";"NOTEBOOKS Y PORTATILES";"1";"NOTEBOOK BANGHO INTEL I5  BES PRO T4 8 480 FREE";"2200";"290";"80";"460";"";"0";"BANGHO"
